epoca,loss_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk,y_1,y_hat_1,loss_test-1,test-1_acc,test-1_qwk,y_2,y_hat_2,loss_test-2,test-2_acc,test-2_qwk,y_3_cohesive,y_3_repetitions,y_3_inadequacies,y_3_monoblock,y_hat_3_cohesive,y_hat_3_repetitions,y_hat_3_inadequacies,y_hat_3_monoblock,loss_test-3,test-3_acc_cohesive,test-3_acc_repetitions,test-3_acc_inadequacies,test-3_acc_monoblock,test-3_qwk_cohesive,test-3_qwk_repetitions,test-3_qwk_inadequacies,test-3_qwk_monoblock,y_4_cohesive,y_4_repetitions,y_4_inadequacies,y_4_monoblock,y_hat_4_cohesive,y_hat_4_repetitions,y_hat_4_inadequacies,y_hat_4_monoblock,loss_test-4,test-4_acc_cohesive,test-4_acc_repetitions,test-4_acc_inadequacies,test-4_acc_monoblock,test-4_qwk_cohesive,test-4_qwk_repetitions,test-4_qwk_inadequacies,test-4_qwk_monoblock
10,0.3226687014102936,6.531682029366493,48.48484802246094,0.3025682182985553,,,9.799818366765976,56.5217399597168,0.3418928833455612,,,8.907189428806305,70.37036895751953,0.48076923076923084,,,12.800162136554718,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
11,0.35401615500450134,6.530073270201683,48.48484802246094,0.3025682182985553,,,9.789477944374084,56.5217399597168,0.3418928833455612,,,8.905133739113808,70.37036895751953,0.48076923076923084,,,12.798935294151306,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
12,0.2978757917881012,6.526345446705818,48.48484802246094,0.3025682182985553,,,9.786563843488693,56.5217399597168,0.3418928833455612,,,8.91015163064003,70.37036895751953,0.48076923076923084,,,12.800425082445145,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
13,0.30267342925071716,6.523771092295647,48.48484802246094,0.3025682182985553,,,9.785429641604424,56.5217399597168,0.3418928833455612,,,8.912065714597702,70.37036895751953,0.48076923076923084,,,12.801209449768066,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
14,0.31264886260032654,6.5193318873643875,48.48484802246094,0.3025682182985553,,,9.788161739706993,56.5217399597168,0.3418928833455612,,,8.918503552675247,70.37036895751953,0.48076923076923084,,,12.80312642455101,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
15,0.28436940908432007,6.51764851808548,48.48484802246094,0.3025682182985553,,,9.783052891492844,56.5217399597168,0.3418928833455612,,,8.918803691864014,70.37036895751953,0.48076923076923084,,,12.802638322114944,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
16,0.27895545959472656,6.515620365738869,48.48484802246094,0.3025682182985553,,,9.781176969408989,56.5217399597168,0.3418928833455612,,,8.921605452895164,70.37036895751953,0.48076923076923084,,,12.803619593381882,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
17,0.2861592173576355,6.512482285499573,48.48484802246094,0.3025682182985553,,,9.786486431956291,56.5217399597168,0.3418928833455612,,,8.927927359938622,70.37036895751953,0.48076923076923084,,,12.805602133274078,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
18,0.2638837993144989,6.513591334223747,48.48484802246094,0.3025682182985553,,,9.777275756001472,56.5217399597168,0.3418928833455612,,,8.922237381339073,70.37036895751953,0.48076923076923084,,,12.803693056106567,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
19,0.27878907322883606,6.513050869107246,48.48484802246094,0.3025682182985553,,,9.780298873782158,56.5217399597168,0.3418928833455612,,,8.923413515090942,70.37036895751953,0.48076923076923084,,,12.804445743560791,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
