epoca,loss_train,concodancia_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk
23,0.3268963396549225,0.174,46.31777637824416,50.0,0.3192934782608695,"[3, 3, 4, 3, 3, 1, 3, 3, 1, 3, 1, 3, 1, 4, 4, 3, 1, 3, 2, 1, 2, 1, 2, 2, 4, 2, 1, 3, 2, 3, 1, 3, 4, 3, 5, 3, 3, 1, 4, 3, 4, 4, 4, 5, 2, 3, 4, 3, 3, 2, 4, 5, 3, 3, 4, 4, 3, 4, 3, 1, 2, 1, 3, 1, 1, 4, 1, 4, 5, 3, 3, 2, 4, 3, 3, 3, 1, 1, 4, 4, 4, 5, 3, 1, 5, 3, 4, 2, 1, 2, 3, 3, 4, 2, 3, 4, 1, 4, 3, 3, 4, 2, 3, 0, 4, 3, 1, 2, 4, 3, 3, 5, 3, 4, 1, 4, 4, 4, 4, 3, 4, 1, 4, 3, 1, 3, 4, 2, 1, 2, 4, 1, 1, 4, 2, 1, 1, 4]","[1, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 1, 3, 4, 3, 3, 3, 2, 2, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 3, 3, 4, 1, 3, 4, 3, 3, 4, 3, 2, 3, 4, 3, 3, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 1, 3, 3, 1, 4, 1, 4, 3, 1, 4, 1, 3, 4, 2, 3, 1, 3, 3, 4, 1, 3, 3, 3, 3, 2, 3, 4, 1, 4, 4, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 1, 3]",61.79480017349124,37.68115997314453,0.32954700971671
24,0.3832101821899414,0.16,46.72286157310009,48.48484802246094,0.31417112299465244,,,61.31225222721696,35.50724792480469,0.3277068752573076
25,0.4416264593601227,0.162,47.82998510636389,48.48484802246094,0.3280800644196479,"[3, 3, 4, 3, 3, 1, 3, 3, 1, 3, 1, 3, 1, 4, 4, 3, 1, 3, 2, 1, 2, 1, 2, 2, 4, 2, 1, 3, 2, 3, 1, 3, 4, 3, 5, 3, 3, 1, 4, 3, 4, 4, 4, 5, 2, 3, 4, 3, 3, 2, 4, 5, 3, 3, 4, 4, 3, 4, 3, 1, 2, 1, 3, 1, 1, 4, 1, 4, 5, 3, 3, 2, 4, 3, 3, 3, 1, 1, 4, 4, 4, 5, 3, 1, 5, 3, 4, 2, 1, 2, 3, 3, 4, 2, 3, 4, 1, 4, 3, 3, 4, 2, 3, 0, 4, 3, 1, 2, 4, 3, 3, 5, 3, 4, 1, 4, 4, 4, 4, 3, 4, 1, 4, 3, 1, 3, 4, 2, 1, 2, 4, 1, 1, 4, 2, 1, 1, 4]","[1, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 1, 3, 2, 2, 3, 1, 2, 3, 1, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 3, 3, 4, 1, 3, 3, 4, 3, 3, 3, 4, 4, 1, 3, 4, 3, 3, 4, 3, 2, 3, 4, 3, 3, 3, 1, 3, 4, 3, 4, 1, 3, 3, 3, 3, 3, 1, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 1, 3, 3, 1, 4, 1, 4, 3, 1, 4, 1, 4, 3, 2, 3, 1, 3, 3, 4, 1, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 1, 3]",62.15280792117119,36.956520080566406,0.4126220082898783
26,0.4033389091491699,0.18,47.95606222189963,48.48484802246094,0.3090452261306532,,,63.64957158267498,34.78260803222656,0.29753032295776705
27,0.36968064308166504,0.172,47.6719958614558,46.969696044921875,0.36360698125404,"[3, 3, 4, 3, 3, 1, 3, 3, 1, 3, 1, 3, 1, 4, 4, 3, 1, 3, 2, 1, 2, 1, 2, 2, 4, 2, 1, 3, 2, 3, 1, 3, 4, 3, 5, 3, 3, 1, 4, 3, 4, 4, 4, 5, 2, 3, 4, 3, 3, 2, 4, 5, 3, 3, 4, 4, 3, 4, 3, 1, 2, 1, 3, 1, 1, 4, 1, 4, 5, 3, 3, 2, 4, 3, 3, 3, 1, 1, 4, 4, 4, 5, 3, 1, 5, 3, 4, 2, 1, 2, 3, 3, 4, 2, 3, 4, 1, 4, 3, 3, 4, 2, 3, 0, 4, 3, 1, 2, 4, 3, 3, 5, 3, 4, 1, 4, 4, 4, 4, 3, 4, 1, 4, 3, 1, 3, 4, 2, 1, 2, 4, 1, 1, 4, 2, 1, 1, 4]","[1, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 1, 3, 4, 3, 3, 3, 2, 2, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 4, 1, 1, 3, 4, 3, 1, 3, 4, 4, 1, 3, 4, 3, 3, 4, 3, 2, 3, 4, 3, 3, 3, 1, 3, 4, 3, 4, 1, 3, 3, 3, 3, 3, 1, 3, 3, 4, 3, 3, 3, 4, 3, 4, 3, 1, 3, 3, 1, 4, 1, 4, 3, 1, 4, 1, 4, 3, 2, 3, 1, 3, 3, 4, 1, 3, 3, 3, 4, 2, 3, 4, 1, 3, 4, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 1, 3]",61.23483224585652,36.23188400268555,0.38265238661906653
28,0.3876657485961914,0.188,49.667512407526374,47.727272033691406,0.34105431309904155,,,63.736108442768455,37.68115997314453,0.40487062404870633
29,0.35506343841552734,0.166,51.044303277507424,44.69696807861328,0.29921348314606744,,,63.80525651015341,34.0579719543457,0.31399317406143346
30,0.383258581161499,0.188,48.9404371753335,49.24242401123047,0.371394748170469,"[3, 3, 4, 3, 3, 1, 3, 3, 1, 3, 1, 3, 1, 4, 4, 3, 1, 3, 2, 1, 2, 1, 2, 2, 4, 2, 1, 3, 2, 3, 1, 3, 4, 3, 5, 3, 3, 1, 4, 3, 4, 4, 4, 5, 2, 3, 4, 3, 3, 2, 4, 5, 3, 3, 4, 4, 3, 4, 3, 1, 2, 1, 3, 1, 1, 4, 1, 4, 5, 3, 3, 2, 4, 3, 3, 3, 1, 1, 4, 4, 4, 5, 3, 1, 5, 3, 4, 2, 1, 2, 3, 3, 4, 2, 3, 4, 1, 4, 3, 3, 4, 2, 3, 0, 4, 3, 1, 2, 4, 3, 3, 5, 3, 4, 1, 4, 4, 4, 4, 3, 4, 1, 4, 3, 1, 3, 4, 2, 1, 2, 4, 1, 1, 4, 2, 1, 1, 4]","[1, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 1, 3, 2, 2, 3, 1, 2, 3, 1, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 3, 3, 4, 1, 3, 3, 4, 3, 3, 3, 4, 4, 1, 3, 4, 3, 3, 4, 3, 2, 3, 4, 3, 3, 3, 1, 3, 4, 3, 4, 1, 1, 3, 3, 3, 3, 1, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 1, 4, 1, 4, 3, 1, 4, 1, 4, 3, 2, 3, 1, 3, 3, 4, 1, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 1, 3]",62.36865519173443,36.23188400268555,0.3810155110698661
31,0.49355658888816833,0.176,50.59481135942042,46.969696044921875,0.4218830037905952,"[3, 3, 4, 3, 3, 1, 3, 3, 1, 3, 1, 3, 1, 4, 4, 3, 1, 3, 2, 1, 2, 1, 2, 2, 4, 2, 1, 3, 2, 3, 1, 3, 4, 3, 5, 3, 3, 1, 4, 3, 4, 4, 4, 5, 2, 3, 4, 3, 3, 2, 4, 5, 3, 3, 4, 4, 3, 4, 3, 1, 2, 1, 3, 1, 1, 4, 1, 4, 5, 3, 3, 2, 4, 3, 3, 3, 1, 1, 4, 4, 4, 5, 3, 1, 5, 3, 4, 2, 1, 2, 3, 3, 4, 2, 3, 4, 1, 4, 3, 3, 4, 2, 3, 0, 4, 3, 1, 2, 4, 3, 3, 5, 3, 4, 1, 4, 4, 4, 4, 3, 4, 1, 4, 3, 1, 3, 4, 2, 1, 2, 4, 1, 1, 4, 2, 1, 1, 4]","[1, 3, 3, 4, 3, 4, 3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3, 3, 4, 4, 1, 3, 2, 2, 4, 1, 2, 3, 1, 3, 3, 3, 3, 4, 4, 3, 4, 4, 4, 3, 3, 4, 3, 4, 1, 3, 3, 4, 3, 3, 4, 4, 4, 1, 3, 4, 3, 4, 4, 4, 2, 3, 4, 3, 3, 3, 3, 4, 4, 3, 4, 1, 1, 4, 3, 3, 3, 2, 4, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 3, 3, 1, 4, 1, 4, 3, 2, 4, 1, 4, 3, 2, 3, 2, 3, 3, 4, 2, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 1, 3, 2, 4, 3, 3, 3, 3, 1, 3, 1, 3, 3, 4, 3, 3, 3, 2, 3]",61.07350103929639,34.78260803222656,0.28999064546304953
32,0.3870190382003784,0.176,50.391656164079905,47.727272033691406,0.39886279877856157,,,63.70749697089195,34.78260803222656,0.3095396931287524
33,0.4744553864002228,0.178,50.79299367778003,44.69696807861328,0.3214606741573034,,,65.11546605452895,35.50724792480469,0.3016393442622951
34,0.4246496260166168,0.172,50.788629829883575,49.24242401123047,0.4103952355170546,,,66.36110058240592,32.60869598388672,0.2929361934690532
35,0.488918274641037,0.164,51.46962333470583,49.24242401123047,0.36375794048813104,,,66.61045994050801,31.884057998657227,0.24453680117978294
36,0.4247840344905853,0.158,52.04637968540192,50.0,0.39888743455497366,,,68.0724094863981,33.33333206176758,0.2754098360655738
37,0.4802815020084381,0.15,52.674280538223684,50.75757598876953,0.34687499999999993,,,70.64096207171679,33.33333206176758,0.25589225589225584
38,0.5435799956321716,0.156,51.585597588680685,52.272727966308594,0.33401003104848337,,,70.06648758240044,34.0579719543457,0.23116921705541527
39,0.5454537868499756,0.162,51.760544857010245,53.030303955078125,0.3907572906867356,,,69.50850351899862,34.78260803222656,0.322011072871465
40,0.6364313960075378,0.154,52.001471823081374,50.75757598876953,0.3819372630127543,,,68.89624161459506,34.78260803222656,0.30961450556148107
41,0.4975580871105194,0.154,52.337288659997284,52.272727966308594,0.357167852560364,,,69.51010658964515,36.956520080566406,0.3342930747082893
42,0.45146799087524414,0.14,52.799314081668854,50.75757598876953,0.29165656075673063,,,70.5410495698452,34.0579719543457,0.2971194619096359
43,0.4906187057495117,0.152,53.97035729326308,50.75757598876953,0.2927175843694493,,,68.31237007584423,35.50724792480469,0.2913165266106442
44,0.49541762471199036,0.148,54.261446895077825,51.51515197753906,0.32645022678443547,,,67.74730887636542,36.23188400268555,0.2748203548907464
45,0.5366977453231812,0.144,55.47241903748363,50.75757598876953,0.2576687116564418,,,70.7287174789235,36.23188400268555,0.28549780269737846
46,0.4142793118953705,0.138,54.761558167636395,50.75757598876953,0.2576687116564418,,,68.07672144193202,35.50724792480469,0.29422992218470123
47,0.4828779399394989,0.134,55.59930747933686,48.48484802246094,0.3343826512766701,,,66.8452471178025,35.50724792480469,0.34229055898836047
48,0.367962121963501,0.14,56.074419314041734,48.48484802246094,0.3801190059502976,,,64.11239516362548,39.130435943603516,0.3342189903509999
49,0.4426775872707367,0.142,56.68013606965542,48.48484802246094,0.38952085487762833,,,64.77373058348894,36.956520080566406,0.31937097927090774
50,0.500333309173584,0.15,59.06975301774219,50.75757598876953,0.2864246068455134,,,67.67709071189165,41.30434799194336,0.3255614361321699
51,0.4315851628780365,0.14,55.194858357310295,46.969696044921875,0.4108905953924403,,,62.560552759096026,39.130435943603516,0.3607487237663074
