epoca,loss_train,concodancia_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk,y_1,y_hat_1,loss_test-1,test-1_acc,test-1_qwk,y_2,y_hat_2,loss_test-2,test-2_acc,test-2_qwk,y_3_syntax,y_3_mistake,y_hat_3_syntax,y_hat_3_mistake,loss_test-3,test-3_acc_syntax,test-3_acc_mistakes,test-3_qwk_syntax,test-3_qwk_mistakes,y_4_syntax,y_4_mistake,y_hat_4_syntax,y_hat_4_mistake,loss_test-4,test-4_acc_syntax,test-4_acc_mistakes,test-4_qwk_syntax,test-4_qwk_mistakes
29,0.046099063009023666,0.36,0.9869842827320099,54.54545593261719,0.47651421508034597,,,0.6662898510694504,72.4637680053711,0.650632911392405,,,0.2799060642719269,59.25925827026367,0.557377049180328,,,0.19299030303955078,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
30,0.046895939856767654,0.37,0.9973495006561279,54.54545593261719,0.4731494920174165,,,0.6719125360250473,75.36231994628906,0.668601160696418,,,0.28234153985977173,59.25925827026367,0.42727272727272736,,,0.1895860880613327,70.37036895751953,0.4782608695652174,,,,,0,48.148148148148145,62.96296296296296,0.5048543689320388,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.27807486631016043,0.3121019108280255
31,0.04563874006271362,0.366,0.9855732023715973,54.54545593261719,0.47651421508034597,,,0.665738970041275,73.91304016113281,0.6640701071080817,,,0.2800443470478058,59.25925827026367,0.557377049180328,,,0.19235172867774963,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
32,0.0474177785217762,0.384,1.00851371884346,56.06060791015625,0.47854077253218885,,,0.6695517301559448,73.91304016113281,0.6831373989713446,,,0.2789464592933655,55.55555725097656,0.5462184873949578,,,0.1937061995267868,62.96296310424805,0.423076923076923,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
33,0.042439091950654984,0.346,1.0260449349880219,56.06060791015625,0.47854077253218885,,,0.6725350767374039,73.91304016113281,0.6742209631728046,,,0.27917003631591797,55.55555725097656,0.5462184873949578,,,0.19083452224731445,62.96296310424805,0.423076923076923,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
34,0.03793037682771683,0.376,1.0306507647037506,56.06060791015625,0.47854077253218885,,,0.6770361661911011,73.91304016113281,0.6831373989713446,,,0.2793063521385193,55.55555725097656,0.5462184873949578,,,0.19322817027568817,62.96296310424805,0.423076923076923,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
35,0.04469642415642738,0.392,1.0310321748256683,55.30303192138672,0.47055239642567026,,,0.6756155341863632,73.91304016113281,0.6742209631728046,,,0.2805355191230774,55.55555725097656,0.5462184873949578,,,0.19342297315597534,62.96296310424805,0.423076923076923,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
36,0.03725559636950493,0.374,1.0307251811027527,55.30303192138672,0.47055239642567026,,,0.6755873411893845,73.18840789794922,0.6395123839009287,,,0.2823416292667389,59.25925827026367,0.557377049180328,,,0.19277121126651764,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
37,0.035245124250650406,0.358,1.0429573059082031,55.30303192138672,0.47055239642567026,,,0.6797512322664261,75.36231994628906,0.6781966575981344,,,0.2832968533039093,59.25925827026367,0.557377049180328,,,0.1898891180753708,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
38,0.03526689484715462,0.394,1.0477107465267181,56.818180084228516,0.49432835820895527,,,0.6819730550050735,73.18840789794922,0.6395123839009287,,,0.2819829285144806,55.55555725097656,0.5462184873949578,,,0.19103476405143738,62.96296310424805,0.423076923076923,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
39,0.03408537432551384,0.362,1.0659096837043762,56.818180084228516,0.4911894273127754,,,0.6900197714567184,73.18840789794922,0.6395123839009287,,,0.28383541107177734,55.55555725097656,0.5462184873949578,,,0.18970946967601776,62.96296310424805,0.423076923076923,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
40,0.033828459680080414,0.366,1.0540153980255127,54.54545593261719,0.45492537313432835,,,0.6821278184652328,75.36231994628906,0.6781966575981344,,,0.2854154109954834,59.25925827026367,0.557377049180328,,,0.19026882946491241,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
41,0.04165952280163765,0.364,1.0633942484855652,56.06060791015625,0.47854077253218885,,,0.6904400438070297,71.73912811279297,0.6465422612513722,,,0.2864123582839966,55.55555725097656,0.5462184873949578,,,0.19354064762592316,62.96296310424805,0.423076923076923,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
